"","L106.income_distributions.region","L106.income_distributions.gcam.consumer","L106.income_distributions.subregional.population.share","L106.income_distributions.subregional.income.share","L106.income_distributions.year"
"5869","USA","d8",0.1,0.115832761,2025
"5870","Africa_Western","d10",0.1,0.332916276,2070
"5871","EU-12","d4",0.1,0.06347788,2100
"5872","USA","d10",0.1,0.274593434,1975
"5873","EU-15","d7",0.1,0.104755262,2060
"5874","South Korea","d9",0.1,0.148818226,2025
"5875","Argentina","d7",0.1,0.101610543,2080
"5876","Russia","d6",0.1,0.085081385,2070
"5877","EU-12","d8",0.1,0.121811556,2055
"5878","European Free Trade Association","d4",0.1,0.070656205,2065
"5879","USA","d7",0.1,0.085833994,2065
"5880","European Free Trade Association","d5",0.1,0.080397191,2055
"5881","Japan","d6",0.1,0.085713,2085
"5882","Taiwan","d5",0.1,0.091660201,2090
"5883","Europe_Non_EU","d8",0.1,0.115514497,2070
"5884","Taiwan","d8",0.1,0.124961546,2065
"5885","EU-15","d9",0.1,0.156210298,2030
"5886","EU-12","d10",0.1,0.250159102,2020
"5887","EU-15","d4",0.1,0.067089345,2095
"5888","South Africa","d9",0.1,0.159442272,2070
"5889","Argentina","d6",0.1,0.089352037,2090
"5890","China","d6",0.1,0.096473527,2085
"5891","Mexico","d4",0.1,0.086925542,2090
"5892","Middle East","d9",0.1,0.161193642,2080
"5893","Taiwan","d10",0.1,0.224035115,2035
"5894","Canada","d6",0.1,0.084519636,2080
"5895","South Korea","d5",0.1,0.084736241,2055
"5896","Australia_NZ","d4",0.1,0.063649431,2095
"5897","South America_Northern","d8",0.1,0.119731278,2090
"5898","Africa_Southern","d9",0.1,0.156984736,2100
"5899","European Free Trade Association","d6",0.1,0.091098742,2045
"5900","South Asia","d10",0.1,0.250783284,2085
"5901","Taiwan","d4",0.1,0.082993351,2100
"5902","Taiwan","d9",0.1,0.146242096,2055
"5903","European Free Trade Association","d7",0.1,0.105713061,2030
"5904","Australia_NZ","d7",0.1,0.100644462,2055
"5905","Southeast Asia","d8",0.1,0.123787127,2095
"5906","South Africa","d8",0.1,0.100732455,2100
"5907","Canada","d7",0.1,0.106205109,2060
"5908","Australia_NZ","d10",0.1,0.259109939,1990
"5909","Mexico","d3",0.1,0.080279847,2095
"5910","Argentina","d8",0.1,0.119933193,2070
"5911","European Free Trade Association","d8",0.1,0.121849488,2015
"5912","Russia","d5",0.1,0.069358921,2090
"5913","South Korea","d2",0.1,0.058344312,2085
"5914","Argentina","d5",0.1,0.079950712,2100
"5915","Africa_Northern","d8",0.1,0.118879394,2090
"5916","Australia_NZ","d6",0.1,0.085994042,2070
"5917","Taiwan","d7",0.1,0.111721439,2075
"5918","Europe_Eastern","d8",0.1,0.119314892,2085
"5919","EU-12","d5",0.1,0.074407174,2090
"5920","Southeast Asia","d10",0.1,0.341766908,2050
"5921","USA","d7",0.1,0.085698728,2070
"5922","Central Asia","d9",0.1,0.152466105,2090
"5923","Brazil","d9",0.1,0.163275907,2080
"5924","Canada","d9",0.1,0.161506375,2020
"5925","South America_Northern","d10",0.1,0.292372649,2045
"5926","Japan","d8",0.1,0.119433942,2060
"5927","Mexico","d9",0.1,0.143887071,2065
"5928","South America_Southern","d6",0.1,0.087490525,2095
"5929","South America_Northern","d9",0.1,0.146563095,2080
"5930","South America_Southern","d8",0.1,0.115080682,2080
"5931","Mexico","d10",0.1,0.375204153,2020
"5932","South Korea","d8",0.1,0.12222063,2035
"5933","EU-15","d5",0.1,0.078068697,2085
"5934","Argentina","d9",0.1,0.155078866,2055
"5935","Africa_Northern","d10",0.1,0.256173048,2055
"5936","Argentina","d10",0.1,0.329057629,2020
"5937","Japan","d7",0.1,0.099898974,2075
"5938","Mexico","d7",0.1,0.107678716,2080
"5939","Canada","d8",0.1,0.130875459,2040
"5940","Europe_Non_EU","d10",0.1,0.349483876,2015
"5941","South Korea","d6",0.1,0.094388563,2050
"5942","Indonesia","d8",0.1,0.119399279,2090
"5943","Mexico","d8",0.1,0.118819282,2075
"5944","EU-15","d8",0.1,0.124736051,2050
"5945","Colombia","d9",0.1,0.162708315,2075
"5946","Europe_Non_EU","d7",0.1,0.087415602,2090
"5947","Pakistan","d10",0.1,0.208650494,2090
"5948","Europe_Eastern","d7",0.1,0.103096396,2095
"5949","Australia_NZ","d8",0.1,0.120740678,2040
"5950","European Free Trade Association","d2",0.1,0.050310404,2095
"5951","EU-12","d6",0.1,0.086305961,2080
"5952","China","d7",0.1,0.1061235,2080
"5953","Southeast Asia","d8",0.1,0.116681656,2100
"5954","South America_Northern","d7",0.1,0.104709189,2100
"5955","Africa_Northern","d9",0.1,0.14669291,2080
"5956","Russia","d7",0.1,0.102906613,2060
"5957","Australia_NZ","d5",0.1,0.074135407,2085
"5958","Japan","d9",0.1,0.151714442,2040
"5959","China","d8",0.1,0.120657897,2070
"5960","Southeast Asia","d9",0.1,0.172358427,2080
"5961","European Free Trade Association","d7",0.1,0.104911851,2035
"5962","Taiwan","d6",0.1,0.10131366,2085
"5963","Europe_Eastern","d10",0.1,0.247935611,2050
"5964","South Africa","d10",0.1,0.624362436,2010
"5965","EU-15","d6",0.1,0.090175261,2075
"5966","European Free Trade Association","d3",0.1,0.061041958,2080
"5967","South Korea","d4",0.1,0.077303477,2065
"5968","Australia_NZ","d9",0.1,0.15445802,2020
"5969","USA","d8",0.1,0.115339475,2030
"5970","Canada","d6",0.1,0.083518149,2085
"5971","China","d9",0.1,0.151340608,2055
"5972","USA","d7",0.1,0.085567291,2075
"5973","Russia","d6",0.1,0.084772888,2075
"5974","South America_Southern","d9",0.1,0.159389313,2065
"5975","Central Asia","d10",0.1,0.302356258,2050
"5976","Colombia","d8",0.1,0.112137659,2095
"5977","Mexico","d6",0.1,0.1002294,2085
"5978","Colombia","d10",0.1,0.411364964,2035
"5979","Russia","d8",0.1,0.126210399,2045
"5980","Indonesia","d9",0.1,0.148161329,2080
"5981","Japan","d5",0.1,0.074590461,2100
"5982","EU-12","d7",0.1,0.101846061,2070
"5983","Taiwan","d5",0.1,0.091964779,2095
"5984","Canada","d7",0.1,0.105658338,2065
"5985","Africa_Western","d9",0.1,0.156515461,2095
"5986","China","d4",0.1,0.087181009,2100
"5987","European Free Trade Association","d5",0.1,0.080431472,2060
"5988","Australia_NZ","d7",0.1,0.100732374,2060
"5989","European Free Trade Association","d6",0.1,0.091134003,2050
"5990","EU-15","d7",0.1,0.104720108,2065
"5991","Russia","d5",0.1,0.068883977,2095
"5992","Middle East","d10",0.1,0.445290964,2025
"5993","South America_Southern","d7",0.1,0.099091861,2090
"5994","South Korea","d3",0.1,0.069043678,2075
"5995","European Free Trade Association","d4",0.1,0.070692478,2070
"5996","EU-15","d9",0.1,0.156490171,2035
"5997","Europe_Non_EU","d9",0.1,0.160431761,2055
"5998","Africa_Eastern","d9",0.1,0.158437411,2100
"5999","China","d5",0.1,0.092170144,2095
"6000","Japan","d6",0.1,0.085878464,2090
"6001","Australia_NZ","d4",0.1,0.063741211,2100
"6002","Argentina","d7",0.1,0.10211974,2085
"6003","EU-12","d9",0.1,0.152750126,2045
"6004","EU-15","d4",0.1,0.067368636,2100
"6005","Indonesia","d7",0.1,0.103443292,2100
"6006","South Korea","d7",0.1,0.106258296,2045
"6007","Africa_Northern","d7",0.1,0.105110055,2100
"6008","EU-12","d8",0.1,0.121728702,2060
"6009","Taiwan","d8",0.1,0.125284136,2070
"6010","Indonesia","d10",0.1,0.310419256,2050
"6011","European Free Trade Association","d8",0.1,0.123796902,2020
"6012","Argentina","d6",0.1,0.090102669,2095
"6013","Brazil","d10",0.1,0.404477225,2030
"6014","Europe_Eastern","d9",0.1,0.149993262,2075
"6015","Middle East","d8",0.1,0.124304554,2100
"6016","USA","d7",0.1,0.085434743,2080
"6017","Australia_NZ","d6",0.1,0.085990212,2075
"6018","China","d6",0.1,0.098440205,2090
"6019","Middle East","d9",0.1,0.159867963,2085
"6020","India","d10",0.1,0.503859209,2045
"6021","Europe_Non_EU","d8",0.1,0.115244544,2075
"6022","Taiwan","d9",0.1,0.145775564,2060
"6023","South Korea","d2",0.1,0.058741778,2090
"6024","South America_Southern","d10",0.1,0.375798564,2030
"6025","Canada","d9",0.1,0.162346764,2025
"6026","Mexico","d5",0.1,0.094201551,2090
"6027","Central America and Caribbean","d10",0.1,0.351242962,2055
"6028","Canada","d8",0.1,0.130790006,2045
"6029","European Free Trade Association","d7",0.1,0.103993802,2040
"6030","EU-12","d5",0.1,0.074218944,2095
"6031","Europe_Non_EU","d10",0.1,0.351358518,2020
"6032","Central America and Caribbean","d9",0.1,0.147460523,2090
"6033","Japan","d8",0.1,0.119457685,2065
"6034","Central Asia","d9",0.1,0.150444354,2095
"6035","South Korea","d5",0.1,0.08590227,2060
"6036","Taiwan","d7",0.1,0.112136358,2080
"6037","South Africa","d9",0.1,0.159526969,2075
"6038","Argentina","d8",0.1,0.120076364,2075
"6039","South Korea","d10",0.1,0.257196207,2010
"6040","South America_Northern","d8",0.1,0.119753735,2095
"6041","Central America and Caribbean","d8",0.1,0.119267,2100
"6042","Japan","d7",0.1,0.099969062,2080
"6043","Australia_NZ","d8",0.1,0.120844376,2045
"6044","Africa_Southern","d10",0.1,0.329316756,2080
"6045","USA","d8",0.1,0.114975169,2035
"6046","Canada","d6",0.1,0.08242597,2090
"6047","EU-15","d5",0.1,0.078274566,2090
"6048","Africa_Eastern","d10",0.1,0.268302715,2085
"6049","Japan","d9",0.1,0.151775056,2045
"6050","Australia_NZ","d5",0.1,0.074152225,2090
"6051","EU-15","d8",0.1,0.124703913,2055
"6052","Europe_Non_EU","d7",0.1,0.086873875,2095
"6053","South Africa","d10",0.1,0.542057235,2020
"6054","Europe_Eastern","d8",0.1,0.119297543,2090
"6055","Russia","d6",0.1,0.08445683,2080
"6056","European Free Trade Association","d2",0.1,0.050488933,2100
"6057","Taiwan","d6",0.1,0.101654759,2090
"6058","USA","d7",0.1,0.085295617,2085
"6059","Mexico","d9",0.1,0.14066301,2070
"6060","Brazil","d9",0.1,0.163279428,2085
"6061","China","d8",0.1,0.120710958,2075
"6062","Taiwan","d10",0.1,0.258660182,2005
"6063","EU-12","d6",0.1,0.08639954,2085
"6064","Argentina","d9",0.1,0.154274126,2060
"6065","Africa_Northern","d8",0.1,0.118825698,2095
"6066","Canada","d7",0.1,0.105074584,2070
"6067","China","d7",0.1,0.107229486,2085
"6068","Russia","d5",0.1,0.068358998,2100
"6069","Mexico","d4",0.1,0.088393245,2095
"6070","Southeast Asia","d10",0.1,0.327920948,2055
"6071","European Free Trade Association","d8",0.1,0.122360513,2025
"6072","South Asia","d10",0.1,0.24173717,2090
"6073","European Free Trade Association","d3",0.1,0.061130842,2085
"6074","EU-15","d6",0.1,0.090289018,2080
"6075","South America_Northern","d9",0.1,0.145671008,2085
"6076","Europe_Eastern","d7",0.1,0.103148846,2100
"6077","Russia","d7",0.1,0.102687999,2065
"6078","Southeast Asia","d9",0.1,0.166780662,2085
"6079","Russia","d9",0.1,0.160487283,2035
"6080","Russia","d8",0.1,0.126161812,2050
"6081","Taiwan","d5",0.1,0.092548686,2100
"6082","Mexico","d3",0.1,0.081572085,2100
"6083","South America_Northern","d10",0.1,0.288235241,2050
"6084","South Korea","d9",0.1,0.14870389,2030
"6085","China","d9",0.1,0.150102572,2060
"6086","Australia_NZ","d7",0.1,0.100664977,2065
"6087","Australia_NZ","d9",0.1,0.154776495,2025
"6088","Mexico","d10",0.1,0.367595451,2025
"6089","Taiwan","d10",0.1,0.220312534,2040
"6090","Central Asia","d10",0.1,0.298409232,2055
"6091","South America_Southern","d8",0.1,0.114880048,2085
"6092","Africa_Northern","d10",0.1,0.247907803,2060
"6093","USA","d9",0.1,0.163330749,2010
"6094","South Korea","d6",0.1,0.095385433,2055
"6095","USA","d9",0.1,0.163459784,2005
"6096","European Free Trade Association","d6",0.1,0.091190397,2055
"6097","South Korea","d8",0.1,0.122454696,2040
"6098","Indonesia","d8",0.1,0.11943935,2095
"6099","South America_Southern","d6",0.1,0.088619114,2100
"6100","South Korea","d4",0.1,0.07830367,2070
"6101","Middle East","d10",0.1,0.475876155,1990
"6102","European Free Trade Association","d5",0.1,0.080479697,2065
"6103","Mexico","d8",0.1,0.118675292,2080
"6104","Canada","d8",0.1,0.130690588,2050
"6105","Africa_Northern","d9",0.1,0.145704191,2085
"6106","European Free Trade Association","d4",0.1,0.070766208,2075
"6107","EU-12","d7",0.1,0.101659459,2075
"6108","EU-15","d7",0.1,0.104753058,2070
"6109","USA","d7",0.1,0.085144129,2090
"6110","USA","d8",0.1,0.114676565,2040
"6111","Mexico","d7",0.1,0.108533685,2085
"6112","EU-15","d9",0.1,0.156891702,2040
"6113","Japan","d6",0.1,0.086060164,2095
"6114","South Korea","d10",0.1,0.236695849,2015
"6115","Australia_NZ","d6",0.1,0.085999349,2080
"6116","South Korea","d3",0.1,0.069694509,2080
"6117","Canada","d9",0.1,0.162912676,2030
"6118","European Free Trade Association","d7",0.1,0.104011118,2045
"6119","Taiwan","d8",0.1,0.125544939,2075
"6120","Colombia","d9",0.1,0.162743741,2080
"6121","Canada","d6",0.1,0.081232329,2095
"6122","Colombia","d8",0.1,0.111931695,2100
"6123","Argentina","d7",0.1,0.102578039,2090
"6124","South Korea","d2",0.1,0.059063134,2095
"6125","South America_Southern","d9",0.1,0.157279791,2070
"6126","Australia_NZ","d8",0.1,0.12097427,2050
"6127","Argentina","d6",0.1,0.090604774,2100
"6128","European Free Trade Association","d8",0.1,0.121280005,2030
"6129","Central Asia","d9",0.1,0.148575495,2100
"6130","China","d5",0.1,0.094953732,2100
"6131","EU-12","d9",0.1,0.15283965,2050
"6132","EU-12","d5",0.1,0.074143121,2100
"6133","Indonesia","d9",0.1,0.147260348,2085
"6134","European Free Trade Association","d9",0.1,0.146230919,2005
"6135","Japan","d8",0.1,0.119507418,2070
"6136","Taiwan","d7",0.1,0.112471812,2085
"6137","Japan","d9",0.1,0.151830063,2050
"6138","Africa_Western","d10",0.1,0.325615871,2075
"6139","Taiwan","d9",0.1,0.145300636,2065
"6140","Middle East","d10",0.1,0.461293249,2005
"6141","China","d6",0.1,0.100545754,2095
"6142","Europe_Eastern","d10",0.1,0.247387849,2055
"6143","EU-12","d8",0.1,0.121772065,2065
"6144","Russia","d6",0.1,0.084121074,2085
"6145","EU-12","d10",0.1,0.255538236,2025
"6146","Japan","d7",0.1,0.100067542,2085
"6147","Europe_Non_EU","d9",0.1,0.160604328,2060
"6148","Mexico","d6",0.1,0.101434378,2090
"6149","Middle East","d9",0.1,0.15885777,2090
"6150","China","d10",0.1,0.302940778,2030
"6151","Australia_NZ","d5",0.1,0.074179484,2095
"6152","Europe_Non_EU","d8",0.1,0.114908883,2080
"6153","Pakistan","d10",0.1,0.206472099,2095
"6154","South Korea","d7",0.1,0.106965585,2050
"6155","USA","d7",0.1,0.084973719,2095
"6156","South America_Southern","d7",0.1,0.099707678,2095
"6157","Middle East","d10",0.1,0.437602399,2030
"6158","EU-15","d5",0.1,0.078498578,2095
"6159","Canada","d7",0.1,0.104450477,2075
"6160","Taiwan","d6",0.1,0.10193054,2095
"6161","Argentina","d8",0.1,0.120144252,2080
"6162","Europe_Eastern","d9",0.1,0.149380098,2080
"6163","Europe_Non_EU","d7",0.1,0.08628114,2100
"6164","South Korea","d5",0.1,0.087089297,2065
"6165","USA","d8",0.1,0.114432871,2045
"6166","Argentina","d10",0.1,0.328827698,2025
"6167","EU-15","d8",0.1,0.124758283,2060
"6168","China","d8",0.1,0.120754495,2080
"6169","Canada","d8",0.1,0.130573571,2055
"6170","Southeast Asia","d9",0.1,0.160182945,2090
"6171","South Africa","d9",0.1,0.159620644,2080
"6172","Brazil","d10",0.1,0.405100215,2035
"6173","Russia","d8",0.1,0.126112232,2055
"6174","South America_Northern","d8",0.1,0.119731611,2100
"6175","European Free Trade Association","d3",0.1,0.061245471,2090
"6176","EU-12","d6",0.1,0.08657378,2090
"6177","Colombia","d10",0.1,0.412231181,2040
"6178","EU-15","d6",0.1,0.090401168,2085
"6179","China","d7",0.1,0.108411227,2090
"6180","Australia_NZ","d7",0.1,0.100537825,2070
"6181","European Free Trade Association","d9",0.1,0.146921861,2010
"6182","Australia_NZ","d9",0.1,0.154991578,2030
"6183","Japan","d10",0.1,0.281427364,1990
"6184","Russia","d7",0.1,0.102472158,2070
"6185","Central America and Caribbean","d9",0.1,0.14528642,2095
"6186","Argentina","d9",0.1,0.153286492,2065
"6187","China","d9",0.1,0.148726688,2065
"6188","Middle East","d10",0.1,0.440790574,2010
"6189","Mexico","d9",0.1,0.137919472,2075
"6190","Central America and Caribbean","d10",0.1,0.340159124,2060
"6191","Russia","d10",0.1,0.271322244,2020
"6192","Brazil","d9",0.1,0.163286009,2090
"6193","USA","d7",0.1,0.084767408,2100
"6194","Europe_Eastern","d8",0.1,0.119652662,2095
"6195","Canada","d6",0.1,0.07992844,2100
"6196","Mexico","d5",0.1,0.09546715,2095
"6197","European Free Trade Association","d8",0.1,0.121060729,2035
"6198","European Free Trade Association","d6",0.1,0.091218066,2060
"6199","Africa_Western","d9",0.1,0.155155305,2100
"6200","Indonesia","d10",0.1,0.303231801,2055
"6201","Australia_NZ","d6",0.1,0.085996072,2085
"6202","Southeast Asia","d10",0.1,0.314787672,2060
"6203","Australia_NZ","d8",0.1,0.121090129,2055
"6204","Central Asia","d10",0.1,0.294759716,2060
"6205","Africa_Northern","d8",0.1,0.118823213,2100
"6206","European Free Trade Association","d5",0.1,0.080510466,2070
"6207","South America_Northern","d9",0.1,0.14482137,2090
"6208","European Free Trade Association","d7",0.1,0.104044102,2050
"6209","USA","d8",0.1,0.114263508,2050
"6210","European Free Trade Association","d4",0.1,0.070853194,2080
"6211","Canada","d9",0.1,0.163435378,2035
"6212","EU-15","d7",0.1,0.104802047,2075
"6213","Japan","d6",0.1,0.086198898,2100
"6214","South America_Northern","d10",0.1,0.282325894,2055
"6215","South America_Southern","d10",0.1,0.371769769,2035
"6216","South Korea","d4",0.1,0.079112298,2075
"6217","EU-12","d7",0.1,0.101471518,2080
"6218","EU-15","d9",0.1,0.157261075,2045
"6219","Taiwan","d8",0.1,0.125755791,2080
"6220","South Korea","d6",0.1,0.096441218,2060
"6221","South Korea","d2",0.1,0.059679209,2100
"6222","South Korea","d3",0.1,0.070220697,2085
"6223","Russia","d6",0.1,0.083734796,2090
"6224","Mexico","d10",0.1,0.358284681,2030
"6225","Japan","d9",0.1,0.151870319,2055
"6226","European Free Trade Association","d9",0.1,0.147610165,2015
"6227","Africa_Northern","d10",0.1,0.239449131,2065
"6228","Taiwan","d7",0.1,0.112743024,2090
"6229","Canada","d7",0.1,0.103775292,2080
"6230","Mexico","d4",0.1,0.08958732,2100
"6231","Middle East","d10",0.1,0.435047849,2015
"6232","Japan","d8",0.1,0.119537047,2075
"6233","Argentina","d7",0.1,0.103061782,2095
"6234","USA","d9",0.1,0.166690094,2015
"6235","Indonesia","d8",0.1,0.11939922,2100
"6236","South America_Southern","d8",0.1,0.115047182,2090
"6237","South Asia","d10",0.1,0.233411631,2095
"6238","Taiwan","d10",0.1,0.215318637,2045
"6239","South Korea","d8",0.1,0.122768701,2045
"6240","Canada","d8",0.1,0.13043855,2060
"6241","Taiwan","d6",0.1,0.102459241,2100
"6242","Africa_Northern","d9",0.1,0.144860117,2090
"6243","Taiwan","d9",0.1,0.144916674,2070
"6244","Russia","d9",0.1,0.16076692,2040
"6245","Australia_NZ","d5",0.1,0.074311829,2100
"6246","Japan","d7",0.1,0.100199105,2090
"6247","Mexico","d8",0.1,0.118533053,2085
"6248","EU-12","d9",0.1,0.153012927,2055
"6249","USA","d8",0.1,0.114125236,2055
"6250","South Korea","d9",0.1,0.148562992,2035
"6251","EU-15","d5",0.1,0.078738052,2100
"6252","Japan","d10",0.1,0.256353045,2010
"6253","China","d6",0.1,0.102768517,2100
"6254","China","d8",0.1,0.120788681,2085
"6255","Southeast Asia","d9",0.1,0.15419642,2095
"6256","Mexico","d7",0.1,0.109218742,2090
"6257","Argentina","d8",0.1,0.12018221,2085
"6258","South America_Southern","d9",0.1,0.155458788,2075
"6259","Europe_Non_EU","d8",0.1,0.114524701,2085
"6260","Middle East","d10",0.1,0.426440744,2035
"6261","Australia_NZ","d9",0.1,0.154964803,2035
"6262","Europe_Non_EU","d10",0.1,0.355155804,2025
"6263","Australia_NZ","d7",0.1,0.100544694,2075
"6264","Middle East","d9",0.1,0.157786143,2095
"6265","EU-12","d8",0.1,0.121867043,2070
"6266","European Free Trade Association","d8",0.1,0.121036674,2040
"6267","European Free Trade Association","d3",0.1,0.061369687,2095
"6268","Indonesia","d9",0.1,0.146476298,2090
"6269","EU-15","d8",0.1,0.12482785,2065
"6270","Colombia","d9",0.1,0.162781123,2085
"6271","EU-15","d6",0.1,0.090529606,2090
"6272","Russia","d7",0.1,0.102254715,2075
"6273","China","d7",0.1,0.109663372,2095
"6274","EU-12","d6",0.1,0.086756601,2095
"6275","China","d9",0.1,0.147209355,2070
"6276","Australia_NZ","d8",0.1,0.120673835,2060
"6277","Europe_Eastern","d9",0.1,0.14880579,2085
"6278","South Korea","d5",0.1,0.088048974,2070
"6279","Russia","d8",0.1,0.126058777,2060
"6280","South Korea","d7",0.1,0.107758208,2055
"6281","Europe_Non_EU","d9",0.1,0.160804458,2065
"6282","Australia_NZ","d6",0.1,0.086020532,2090
"6283","Africa_Southern","d10",0.1,0.323974321,2085
"6284","South Africa","d9",0.1,0.15972248,2085
"6285","USA","d8",0.1,0.114009465,2060
"6286","European Free Trade Association","d9",0.1,0.147622758,2020
"6287","South America_Southern","d7",0.1,0.100678019,2100
"6288","Argentina","d9",0.1,0.152225291,2070
"6289","European Free Trade Association","d6",0.1,0.091255881,2065
"6290","Russia","d6",0.1,0.083327752,2095
"6291","Africa_Eastern","d10",0.1,0.264338739,2090
"6292","Mexico","d6",0.1,0.102410661,2095
"6293","European Free Trade Association","d7",0.1,0.104069078,2055
"6294","Canada","d9",0.1,0.16395114,2040
"6295","Middle East","d10",0.1,0.487527261,1975
"6296","USA","d9",0.1,0.163273081,2020
"6297","Canada","d7",0.1,0.103034874,2085
"6298","South Africa","d10",0.1,0.540604866,2025
"6299","European Free Trade Association","d4",0.1,0.070935112,2085
"6300","India","d10",0.1,0.517719739,2050
"6301","European Free Trade Association","d5",0.1,0.080574995,2075
"6302","EU-15","d7",0.1,0.104885553,2080
"6303","Mexico","d9",0.1,0.135637269,2080
"6304","Taiwan","d8",0.1,0.12592626,2085
"6305","Pakistan","d10",0.1,0.202106862,2100
"6306","Europe_Eastern","d8",0.1,0.119889029,2100
"6307","Taiwan","d7",0.1,0.1129623,2095
"6308","Japan","d10",0.1,0.262184383,2005
"6309","Brazil","d9",0.1,0.163296292,2095
"6310","Brazil","d10",0.1,0.40539904,2040
"6311","Europe_Eastern","d10",0.1,0.247109551,2060
"6312","Japan","d9",0.1,0.151879828,2060
"6313","South Korea","d3",0.1,0.070646118,2090
"6314","EU-12","d7",0.1,0.101300655,2085
"6315","Taiwan","d10",0.1,0.223675189,2015
"6316","Canada","d8",0.1,0.130283915,2065
"6317","EU-15","d9",0.1,0.157443453,2050
"6318","EU-15","d10",0.1,0.250283439,2005
"6319","Central Asia","d10",0.1,0.291183917,2065
"6320","Japan","d8",0.1,0.119572664,2080
"6321","South Korea","d4",0.1,0.079766055,2080
"6322","Southeast Asia","d10",0.1,0.302657668,2065
"6323","South America_Northern","d9",0.1,0.143994664,2095
"6324","Argentina","d7",0.1,0.103362559,2100
"6325","Central America and Caribbean","d9",0.1,0.143675175,2100
"6326","Taiwan","d9",0.1,0.144606255,2075
"6327","South Korea","d6",0.1,0.097516016,2065
"6328","USA","d8",0.1,0.113909367,2065
"6329","Mexico","d10",0.1,0.347829265,2035
"6330","South America_Northern","d10",0.1,0.276380502,2060
"6331","China","d8",0.1,0.12078563,2090
"6332","Mexico","d5",0.1,0.096495563,2100
"6333","Australia_NZ","d9",0.1,0.154583657,2040
"6334","Taiwan","d10",0.1,0.209602412,2050
"6335","EU-15","d10",0.1,0.251719028,2010
"6336","Central America and Caribbean","d10",0.1,0.331134724,2065
"6337","Japan","d7",0.1,0.100343576,2095
"6338","European Free Trade Association","d8",0.1,0.121077803,2045
"6339","Australia_NZ","d7",0.1,0.100561845,2080
"6340","Argentina","d10",0.1,0.327604643,2030
"6341","Africa_Northern","d10",0.1,0.232306436,2070
"6342","Russia","d7",0.1,0.10203072,2080
"6343","China","d9",0.1,0.145537492,2075
"6344","EU-12","d10",0.1,0.260176625,2030
"6345","Colombia","d10",0.1,0.413127765,2045
"6346","Australia_NZ","d8",0.1,0.12028533,2065
"6347","Russia","d9",0.1,0.161035588,2045
"6348","Indonesia","d10",0.1,0.296353393,2060
"6349","South Korea","d8",0.1,0.123128129,2050
"6350","China","d10",0.1,0.298123827,2035
"6351","Middle East","d10",0.1,0.41601027,2040
"6352","Argentina","d8",0.1,0.120227222,2090
"6353","European Free Trade Association","d9",0.1,0.147887296,2025
"6354","Africa_Western","d10",0.1,0.318056161,2080
"6355","Southeast Asia","d9",0.1,0.15155551,2100
"6356","Africa_Northern","d9",0.1,0.144123864,2095
"6357","Russia","d6",0.1,0.082875737,2100
"6358","European Free Trade Association","d3",0.1,0.061549312,2100
"6359","Europe_Non_EU","d8",0.1,0.114122138,2090
"6360","China","d7",0.1,0.110988446,2100
"6361","EU-15","d6",0.1,0.090663876,2095
"6362","EU-12","d9",0.1,0.15354615,2060
"6363","South America_Southern","d8",0.1,0.115557415,2095
"6364","Australia_NZ","d6",0.1,0.086054101,2095
"6365","South Asia","d10",0.1,0.224176448,2100
"6366","EU-15","d8",0.1,0.124874502,2070
"6367","EU-12","d6",0.1,0.087004899,2100
"6368","USA","d8",0.1,0.113817644,2070
"6369","Canada","d7",0.1,0.102214842,2090
"6370","Middle East","d9",0.1,0.156751166,2100
"6371","South America_Southern","d9",0.1,0.152608173,2080
"6372","Mexico","d8",0.1,0.11840258,2090
"6373","South America_Southern","d10",0.1,0.366932434,2040
"6374","Canada","d9",0.1,0.164474913,2045
"6375","EU-12","d8",0.1,0.121960324,2075
"6376","South Korea","d9",0.1,0.148284397,2040
"6377","South Korea","d5",0.1,0.088824846,2075
"6378","Russia","d8",0.1,0.125999194,2065
"6379","Taiwan","d7",0.1,0.113382677,2100
"6380","European Free Trade Association","d7",0.1,0.104086599,2060
"6381","Argentina","d9",0.1,0.151097495,2075
"6382","Taiwan","d8",0.1,0.126064084,2090
"6383","European Free Trade Association","d6",0.1,0.091278943,2070
"6384","Europe_Eastern","d9",0.1,0.148280254,2090
"6385","South Korea","d7",0.1,0.108597675,2060
"6386","Canada","d8",0.1,0.130107532,2070
"6387","European Free Trade Association","d4",0.1,0.071042066,2090
"6388","Indonesia","d9",0.1,0.145641532,2095
"6389","South Korea","d3",0.1,0.070990075,2095
"6390","EU-15","d7",0.1,0.104993578,2085
"6391","European Free Trade Association","d5",0.1,0.080650527,2080
"6392","EU-15","d10",0.1,0.253980522,2015
"6393","Mexico","d7",0.1,0.109769651,2095
"6394","Japan","d9",0.1,0.151851568,2065
"6395","South Africa","d9",0.1,0.159832571,2090
"6396","South Korea","d10",0.1,0.241760655,2020
"6397","Australia_NZ","d10",0.1,0.260310391,2005
"6398","EU-12","d7",0.1,0.101251975,2090
"6399","Taiwan","d10",0.1,0.266792562,2010
"6400","EU-15","d9",0.1,0.157355784,2055
"6401","Europe_Non_EU","d9",0.1,0.160990797,2070
"6402","Japan","d8",0.1,0.119622709,2085
"6403","USA","d8",0.1,0.113725911,2075
"6404","Colombia","d9",0.1,0.162818471,2090
"6405","Australia_NZ","d9",0.1,0.154001499,2045
"6406","Taiwan","d10",0.1,0.203196605,2055
"6407","China","d8",0.1,0.120737817,2095
